id,text,target
769650528389369857,45500 per donare #TerremotoItalia #terremoto #PrayingForItaly #PrayForItaly #ItalyEarthquake,1
768505366384640000,RT @BTRHDEurope: Our thoughts &amp; prayers go out to Italy. We hope youre all staying safe ❤ #PrayForItaly Text or call 45500 to donate and,4
768588317315174400,"#prayforitaly #TerremotoItalia Always praying for you, Italy. A big hug for all the people that lost they parents.",4
769032627051438080,"Emergency workers, many volunteers, bring basic supplies to tent camp for newly homeless. #ItalyEarthquake #CBC",1
768509417818038272,RT @Princessofwifi: Sending thoughts and prayers to all the people affected here in Italy #PrayForItaly,4
768527137770991616,RT @CraigSilverman: This photo of a damaged church is not from the earthquake in central Italy:  #italyearthquake ht,3
768559751127007237,RT @billengvall: Thank you to the service men and women around the world rushing to the aid of our friends around the world #PrayForMyanmar,1
768520610041462784,RT @STYLATORARMY: My thoughts are with everyone affected! #PrayForItaly stay safe everyone x,4
769561307767070720,RT @ali_burrasque: My story from #ItalyEarthquake. Refugees reach out to victims among xenophobic tensions,1
768743715649314816,@HayesGrier #PrayForItaly pray for usὉ3,4
768474851963203584,"RT @alice_van_pelt: #PrayForItaly love and thoughts to my home, hope the worst is over and that everyone is safe. ἞E἟9",4
768479569259167745,"Thinking about #ItalyEarthquake--the victims, rescuers, devastation. Sharing this doggie who survived. #dog #cane",4
768558693625520128,RT @PresidentRuvi: sending condolences to President #Mattarella following #ItalyEarthquake. Our thoughts are with you and the people of Ita,4
768773138964475904,My ❤️ goes out to ἞E἟9 ! Heres how you can help victims of the Italy earthquake  #ItalyEarthquake #Italy #ItalyQuake,4
768724720627900416,RT @danieledann1: Speechless and grieved for what is going on in my Country ὢ2ὢ2ὢ2 #PrayersForItaly #ItalyEarthquake #terremoto #Italy,4
769078405983793152,RT @SiasRasp: How to Help Victims of the Earthquake in Italy #PrayForItaly,1
768584039850713089,"A friend, and a pizza. Comfort food and comfort people around me this evening, to share the pain and trying to go on. #ItalyEarthquake",4
769014840891437056,RT @AVB1forever: My heart goes out to those affected by the devastating earthquake in Italy. ὢ2 Stay Safe Everyone &amp; Stay Strong ὤF #PrayFo,4
768701293141463040,RT @memetsimsek: Our thoughts &amp; prayers are with our friends in Italy after this devastating earthquake. Stay strong! #PrayForItaly,4
768534720909045760,The big heart of humanity. Refugees and Italians together. Solidarity. #terremoto #aiutiamoci #ItalyEarthquake,4
768517762184519680,RT @preferiscoharry: Dear @Harry_Styles @Louis_Tomlinson @LiamPayne @NiallOfficial PLEASE HELP US! #PrayForItaly,9
769342042275213312,foto di grazianonomad  Help us raising money to rebuild after this huge tragedy #ItalyEarthquake ὤFἿEὤFἿEὤFἿE,9
768482796218228737,Thoughts are with those effected by the Earthquake in Italy today.,4
769251219290386432,Bronxs Little Italy launches earthquake relief fund #Italy #BronxLittleItaly #NYC #ItalyEarthquake #ArthurAvenue,1
768510749937377281,RT @girlposts: my thoughts and prayers go out to everyone in Italy affected by the earthquake today #PrayForItaly,4
768849403562033152,RT @unisdr: #ItalyEarthquake: Aftershocks hamper rescue efforts #switch2sendai #IDDR2016,1
768730678112419841,247 people died in the quake. Shaline pray to Italy with us? #PrayForItaly ἞E἟9,5
769830215338102785,Tiny white coffins for children killed in the #ItalyEarthquake become tragic symbol of the disaster. Nearly 300 dead,5
769248726862946304,Pleasee @AURORAmusic pray ὤFὤF for my countryὢ2 #PrayForItaly #ItalyEarthquake,4
769425473642307584,RT @SavingHumanitee: Were donating 25% net proceeds to the Red Cross on all #ItalyStrong Socks #ItalyEarthquake #PrayForItaly,1
769178987042136065,Crafters in solidarity w/central Italian earthquake victims: buy handmade &amp; support  #PrayForItaly #Earthquakeaid,1
769515903469907968,from today we will donate 3 euros every Pasta allAmatriciana dish ordered from today for 2 weeks at La Taverna Restaurant #italyearthquake,1
768505325586636800,RT @InLarryxArms: @Louis_Tomlinson pls donate in ITALY #PrayForItaly,1
768965396733067265,"For all the people around the globe PLEASE DONATE IF YOU CAN, YOU CAN SAVE LIFES  #PrayForItaly",1
768542338184454144,RT @DockWalls: #ItalyEarthquake at least 120 people dead. I applaud #Heroes frantic efforts to rescue trapped victims.,5
768471296049029120,My illustration for #Amatrice #terremoto #ItalyEarthquake #earthquake #UltimOra #Italy #mycountry,4
769208740591656961,"Search &amp; rescue operations still underway in #Amatrice, 3 days after #ItalyEarthquake #terremoto #afptv @afpfr @AFP",1
768815734013190144,RT @CeramicsOfItaly: Our hearts go out to our friends in Amatrice and Accumoli in wake of this tragedy #PrayforItalia #ItalyEarthquake http,4
768734897951432704,RT @EU_ScienceHub: Latest @GDACS data on on #ItalyEarthquake available here  #terremoto #TerremotoItalia,2
768478588991528960,Our thoughts go out to the victims and the communities devastated by the earthquake that struck central Italy this morning. #ItalyEarthquake,4
768486179167698944,RT @AlwaysActions: Our thoughts and prayers are with the victims in Italy #PrayForItaly Ὁ4 ἞E἟9 ❤,4
768551329631350784,"My heart goes out to all those directly affected by the #ItalyEarthquake that has devastated the landscape. Indirectly, we are all affected",4
769181207410204672,Strong aftershocks from #ItalyEarthquake have left the town of #Amatrice all but closed off. Main roads into town blocked by rubble.,3
769064640160595968,God bless all those affected by the earthquake in #Italy #ItalyEarthquake ♡,4
768469693451608064,#prayforitaly sending so much love and hope out to all those affected by the earthquake I wish I could be there to help,4
768531371438604289,Prayers for the man above to lean his mercy on the people of Italy affected by the earthquake #ItalyEarthquake #Italie,4
768502282300317696,RT @Survomez: Donate! 45500 #PrayForItaly #terremoto,1
768548433225519104,RT @Rick_ArloYL: See how you can help out those affected by the #ItalyEarthquake! #donate,1
768532603301457921,RT @braddancingtto: All my love and condolences to the victims and the families of them:(. #PrayForItaly,4
768770671644119040,Prosecutors begin inquiry into #italyEarthquake - asking why did quake proof school at #Amatrice &amp; others collapse,3
768576704956788736,RT @thebaddestnuna: Praying that all my family and friends in Italy are safe and sound #PrayForItaly,4
769213364425854977,RT @Itsdrewsgirl: guys please if you have the chance to donate 2€ text the 45500 we really need help :(( #ItalyEarthquake,1
769984880168042496,"RT @JohnCabotRome: Whether youre in #Rome or abroad, there are many ways to help the victims of the #ItalyEarthquake. Learn more: /",1
768921451684622336,THIS IS SO IMPORTANT!!! #ItalyEarthquake #terremoto #CroceRossaItaliana #PrayForItaly ❤️ὤFἿBὤFἿB἞E἟9,4
768832717496745984,if u want to donate money to help people affected by the earthquake on  #prayforItaly or here,1
769156482713739264,RT @SkyNewsBreak: The Queen has made a personal donation to support the work of the Italian Red Cross in the search and rescue effort after,1
769106921781600256,"$67,960 raised of $1,000,000 goal after 1 day. Italy Earthquake Relief Fund on @globalgiving: #prayforitaly",1
768472042605776897,RT @MJohnsonCTV: .@stpierre_ch offers condolences to families of #ItalyEarthquake victims; says many Italians in #Quebec are worried about,4
768858230055313409,The Happiness Family continues to pray for those affected by the earthquake in Italy. Sii Forte Italia!#prayforitaly,4
768493565995577344,"Heart, love and thoughts going out of my fellow #italianos #ItalyEarthquake ὡ8ὉB἞E἟9 Much love to you all",4
768559306442698752,RT @jfkbydbay: My prayers to those affected by the strong earthquake in Italy. #ItalyEarthquake,4
769303673327325184,RT @romewise: Head to #italy museums Sunday to help #ItalyEarthquake victims. #museums4italy @MiBACT @Turismoromaweb,1
768790486605828096,RT @fareprogressi: #ItalyEarthquake Were raising funds for the mayors of the towns most affected Please donate  htt,1
798274825441538048,The earthquake in New Zealand was massive. Billions of dollars of damage. And it was followed by a storm.,3
798452064208568320,These pictures show the alarming extent of the quake damage to this building. Keep well clear!,3
797804396767682560,Just woke to news of another earthquake! WTF NZ?! They seem to be happening an awful lot. Stay safe everyone xx #eqnz,4
798434862830993408,"When theres an actual earthquake, landslide and severe flooding during your driving test and you still pass #eqnz #Wellington @NZTAWgtn",8
797790705414377472,"Tsunami warning for entire East Coast of NZ, be safe people, move to higher ground! #eqnz",6
797950028161564672,And the building is rocking again! #eqnz #aftershocks,2
797871832120426500,Ferries parked in Wellington harbour morning after earthquake &amp; tsunami warning #eqnz,6
797978721017704448,"Photo of the homestead in Kaikoura where a 100 year old women was pulled from the rubble alive, sadly her son was killed ὡ4#eqnz",5
797910466961883136,@backpackergroup Massive 7.5 earthquake hits New Zealand. Liquifaction. Tsunami 2.5 mtrs. East coast on high alert. Wellington CBD closed.,6
797814517644214272,About 60 earthquakes in New Zealand since midnight. Tsunami and damage reported. Buildings collapsed and bridges too. Rail ilnes popped out,3
798732684784566272,RT @1NewsNZ: Earthquake LIVE: Wellington building to be taken down due to quake damage,3
797990722498625536,#Tsunami latest: Theres a marine &amp; beach threat from Wellington to Banks Peninsula. All other threats lifted  #eqnz,6
797971854636056576,Local state of emergency declared in Kaikoura &amp; Hurunui. Here are eight tips for coping emotionally after an #eqnz,6
798814786888744961,UCs Student Volunteer Army has activated its emergency response plan &amp; is ready to lend a hand:  #earthquake #eqnz,1
797839351476588545,"Powerful magnitude 7.8 earthquake strikes New Zealand, USGS says via the @FoxNews App",6
798014926774091776,It just keeps on keeping on. Were keeping Kaikoura people in our thoughts. #eqnz,4
797789773691658240,24 earthquakes in an hour moving along the fault line. Tsunami warnings issued for South Island east cost. Stay safe NZ #eqnz ὢCὤ8,6
797988591443972097,"I am bad at maths, including probabilities. But I think this is good enough reason to get a transistor radio &amp; batteries this afternoon.",8
797793160478887937,"Earthquake, thanks for waking me up. I was about to have midnight snack. If you need me, Ill be under the table eating a porkchop :) #eqnz",8
797859589244846081,Thinking of people around the country who were affected by the earthquake last night. Stay safe #eqnz,4
797953098694000641,It is okay @MetService says water delivery on way,1
797905248610156544,NZcivildefence: Waves are expected to continue for the next few hours. Stay off beaches and shore areas. Do not go sightseeing. #eqnz,6
797797117519462400,Tsunami sirens going off in Lower Hutt #eqnz #earthquake #tsunami #wgtn,6
797793308894367744,Photos have emerged of the damage from this mornings earthquakes that have struck New Zealand #eqnz,3
797937437645291520,@StJohnNZ Post-earthquake toy rescue centre set up by a St John Penguin of Upper Hutt.,1
798788754861277184,RT @suzikyla23: Amazing shot from SH1 damage north of Kaikoura - from Kim Savage #eqnz @1NewsNZ,3
798088467876085761,Very sad to hear the news of the earthquake in New Zealand. Fond memories of sitting by the sea,4
797877141308207104,RT @radionz: John Key: Predicts structural damage more significant than people think. #eqnz,3
798929817878073345,"RT @LifehouseEurope: To our friends in New Zealand, Please stay safe! Were praying for you. Let us know youre ok! #earthquake – besorgt",4
798088744129662976,"Thoughts and prayers with NZ and emergency services teams working in Kaikoura, kia kaha",4
797857346718306305,Sending hugs &amp; thoughts to all my Sth Island &amp; Wgtn friends XX #eqnz,4
771434679404630016,"Get a text, oh theres a tsunami warning. Go on SM and everyone is freaking the fuck out about an earthquake. Didnt feel it!",6
798331615545987072,Stadium cleared of major structural damage. However @WgtnPhoenixFC v @gomvfc postponed &gt;&gt;  #eqnz,3
797789931204710404,"#eqnz UPDATE: New Zealand earthquake raised to 7.8 magnitude, first tsunami waves detected and fears for kaikoura",6
797963266437902340,powerful #quake M6.1 strikes South Island of New Zealand 10 min ago. #Tsunami issued - .,2
800420927490002944,Over 4K aftershocks in one week.,2
798488400877658112,A grim forecast: There is high possibility of another 7.0 magnitude earthquake in #NewZealand  #NZEQ,6
797877374926733312,RT @pablogl: Luckily just had minor damage at home #eqnz,3
797950040169844736,12:50pm UPDATE - #Tsunami threat map is reduced. This is our FINAL specific tsunami update . @NZcivildefence for more,6
797985366447833088,RT @CeridwenFraser: Emergency services ready with cool drone helpers in Wellington #eqnz,1
797977581085605888,Sobering thought seeing the damage in Wellington how lucky it was midnight Wouldve been fatalities if this was during business hours. #eqnz,3
797816210268131328,"RT @viralpoet: @hebehu @CanterburyEM so according to this Im in a tsunami zone and should evacuate . According to Selwyn council, Im not.",7
798764430037135361,A helping hand for Innovative Waste Kaikoura! Donate to help IWK with the post-quake clean up  @linkedin #eqnz,1
798291429059543040,Risk of tsunami remains after massive quake  #eqnz,6
797807921601998853,Praying for everyone safety #eqnz,4
797972849981984768,Stay safe everybody. Thoughts with you from a far #eqnz,4
798275395741052933,My streams for the next week will be accepting donation money to go towards any #eqnz #chch #earthquake relief funds for the massive quake,1
798289574438969344,Good advice from MCDEM,6
797899710455390208,RT @lou_gordongreen: This is the damage in Parnassus just south of #Kaikoura my friends house #eqnz,3
797869600994050049,RT @nzherald: #BREAKING Looting in Christchurch following horror earthquake this morning #EQNZ,2
771469623921258496,#TyoNews Tsunami warning after major New Zealand earthquake: submitted by /u/Cansifilayeds [link]  #News,6
771447308844015616,HOLYSHIT there was magnitude 7.2 earthquake!!!!!,2
797912669906870272,New Zealand: After a long night of tsunami warning sirens we have gotten over 100 decent sized aftershocks. #earthquake,2
797792919960756224,Christchurch tsunami warning sirens now working. #eqnz,6
797982029233078273,RT @TonkinTaylor: Specialist earthquake engineers take to the sky to analyse the land damage across North Canterbury #EQNZ,3
797971863255318528,NZcivildefence: RT MarlEmergency: #Eqnz update: All residents strongly urged to conserve water. It may take days t,6
797886909640888320,"#eqnz #tsunami Update: 8.20am People who were evacuated due to this morning’s earthquake are now able to go home,",7
797997447964299264,Glad to hear the Tsunami warning has been cancelled. I pray that we dont have another tonight! #eqnz,6
798466983717195776,RT @AP: BREAKING: First US warship to visit New Zealand in more than 30 years diverts to help with earthquake evacuation.,1
798323898785763328,RT @interislander: As a result of Monday’s earthquake the damage sustained has affected the areas where we board our foot passengers in Pic,3
797877977555927040,RT @alexperro: About to liftoff to check out damage on South Island #eqnz stay tuned to @radionz @NZMorningReport,3
798053900020371456,RT @sms1stSL: Update: 2 #dead &amp; 5 #injured after 7.4 severe Earthquake hit #NZ #eqnz #prayfornz #LKA,5
797862692769800192,Friggin aftershocks. Jeez. #eqnz,8
797941803332665344,Another decent shake. #Wellington #eqnz #earthquake,6
798100125285371904,"RT @MabeyBridge: Our thoughts are with everyone affected by the earthquake near Christchurch, New Zealand. #Earthquake #NewZealand #Christc",4
797822202892709888,"Christchurch, New Zealand Thoughts go out to all of those affected by last nights earthquake #Christchurch #newzealand #city #dusk #sunset",4
797963398965141504,RT @NZcivildefence: #Raglan residents - boil your drinking water for the next three days #eqnz,6
797996432376483841,If Rice Bowl Burger Bar is open Im getting fish and chips. I need comfort food (or at least an excuse). #eqnz,8
797951379050405888,Is it too early to start drinking?? These aftershocks are breaking me #eqnz,8
797873179582599169,"Thankful the shake was in the night, not when people were out on the streets. Hope everyone is doing okay #earthquake #eqnz",4
798221353824423936,Thinking so much about the people in #NewZealand. Im really sorry about what youve been through - please take care #earthquake #eqnz,4
798038732347609088,Theres professionalism and then theres RNZ presenters coolly rolling with it as they take an earthquake in their stride.,8
797797303461388289,UPDATE from NZ herald: tsunami waves in kaikoura and Wellington. Power out in some areas. Road damaged to Cheviot. #eqnz,3
798001375862931457,PHOTOS || Earthquake damage shown from the @NZAirForce NH90 down south:  // #earthquake #eqnz #newzealand,3
797814696145539072,Latest #eqnz #tsunami update Monday 14 November 2016 Update: 3.50am Christchurch Civil Defence and Emergency,6
798014775338946560,At least 2 dead in New Zealand earthquake; residents flee tsunami The 7.8 magnitude earthq,5
797794600865804288,"from a friend in burwood, christchurch #eqnz: neighbors gone, roads are packed, sirens are going off.",6
800577888672063488,RT @RCN_MRC: #HMCSVancouver is the #CAF contribution to @CanadaFP mission to deliver post #EQNZ aid in New Zealand #OpRENAISSANCE,1
797893177977905154,Says the town was eerily quiet. A number of damaged buildings and power poles. He thought the power would be out for a long time. #eqnz,3
798809255990075392,why you All sleep tight in yours bed tonight. Please think of the victims of New Zealand earthquake that sleeping away from there homes.,4
798285009098412032,New Zealand Red Cross - November 2016 Earthquake Appeal,1
797859175460052992,RT @alans_world: #eqnz Please check  for information on todays situation,2
797868204064284672,"Showing quake photos of supermarket aisles is misleading, broken red wine ἷ7 always so dramatic! #eqnz",8
798058465834848256,"We need more information on these cows, this is a critical situation #eqnz",8
798074520217096192,Most NZ thing ever: Former All Black captain Richie McCaw is flying in aid by helicopter after earthquakes. #eqnz #kiakaha,1
797971252384186368,"RT @nzherald: #BREAKING Several large aftershocks hit Wellington, Seddon and Cheviot. Live updates:  #eqnz",6
797794457491935233,RT @Claire_Phipps: There has been a severe earthquake in New Zealand; damage unclear (its the middle of the night) #eqnz,3
797892470725971968,"RT @CBCNews: At least 2 people killed in 7.8 magnitude earthquake, New Zealands PM says",5
797918377020821506,"RT @airnewsalerts: 2 killed after powerful #earthquake struck #NewZealand, residents flee following #Tsunamiwarning",5
797799087659569153,RT @03alert: Ὢ8 KAIKOURA - We have reports that The Elms Homestead &amp; Roadhouse on SH1 has completely collapsed. #EQNZ,3
797794561099636736,#BREAKING: Tsunami has been generated following 7.5-magnitude quake in New Zealand -- civil defense authority @BreakingNews,6
797821844678021120,RT @DellMcLeod: #eqnz Topo Mouth Punawea and Tairei Mouth in Clutha being evacuated.,7
797847990589222913,RT @CitizenSlant: New Zealand Earthquake: 5 Crucial Facts You Need to Know,2
799902785395269633,"#HMCSVancouver and Sea King work with multinational Task Group to aid #EQNZ - helping to deliver 13,000 kg of food and supplies #BravoZulu",1
797865612462563328,Hope everyones safe around New Zealand following the earthquake! 7.6. crazy! #eqnz,4
797862075502456833,RT @NZWarriors: We hope everyone is doing ok after last nights earthquake #WarriorNation. Stay safe whanau ὊA#eqnz,4
797863622303043584,Some of you may know there has been a 7.5 earthquake in New Zealand. Auckland where I live hasnt been affected.,2
798732643181281280,U.S. Navy P-3C Orion provides assistance to New Zealand after earthquake supporting critical relief efforts:  #eqnz,1
797805208713605125,RT @PeterVogel: First #Tsunami waves of 2 m come ashore from #earthquake in #NZ with revised magnitude of 7.8. #eqnz,2
771430455665057792,#newzealand #northisland #auckland #earthquake #tsunami warning,6
797826191675666432,Just to letting friends know. I am North West of Auckland so luckily very clear of the earthquake and Tsunami that has hit south New Zealand,2
798305960691265536,Hundreds of tourists await rescue in New Zealand by military after massive earthquake  via @markets,1
771494498572599296,RT @Jalopnik: Ferrari will build one last LaFerrari to aid Italian earthquake victims,1
797806607895642113,RT @RachelNBanfield: Northlanders: Civil Defence Northland hve turned off tsunami sirens.Beach &amp; marine threat only. Safe 2 return home if,6
797791312015523840,RT @radionz: GNS duty seismologist says people should take tsunami warning seriously given the water level change measured around Kaikoura.,8
798335986455298048,Where are the other nation gone for helping new Zealand in 7.5 earthquake,8
797844131712290816,"A Magnitude 7.8 Earthquake Strikes New Zealand, Leaving Damage And Sparking Tsunami Fears  #worldnews #news #breaki",3
797866435141718016,Our thoughts are with everyone affected by last nights earthquake. Please stay safe and check your local official advice,4
797801648361877504,"3am, havent slept and all I can hear is the tsunami warning alarm #eqnz #Wellington",6
800433274401144832,Video of the land damage from the air along the Kaikoura coast following the 7.8 Earthquake. #NewZealand,2
798089816369811456,Little Pigeon Bay cottage smashed by tsunami waves  #eqnz,3
797801998124888064,This has caused several panic attacks and I cant find a way to calm down ὣ0 #help #eqnz,2
798008629320237057,please hurry we dont need any more fatalitys,9
797984659980238848,National warning tsunami threat has been cancelled effective immediately #eqnz,6
798224476286631941,Retweeted New Zealand News (@KiwiLiveNews): Live: Aftermath of the 7.5 magnitude earthquake that struck the,2
797791164854370304,"RT @nycjim: Residents of Chatham Islands, east of New Zealand mainland, told to reach higher ground as tsunami approaches.",6
797791278494646273,RT @LAX24R: Eastern Wellington #Tsunami Zones. Evacuate now if you are near the coast #eqnz,7
798047360601333760,"Scary day here in #NewZealand, the beautiful tourist town of #Kaikora has been severely damaged #earthquake #kiakaha",3
797852506436956160,Where would we be without Twitter. This morning and last it provided me a link #eqnz #Thankyou,8
797813950289244160,RT @Claire_Phipps: Tsunami warning sirens are sounding along the east coast of New Zealand #eqnz (h/t @CodeClubNZ),6
797804052255940608,#NZ #Weather Top of the South Island. #earthquake #NewZealand #CTCorp,8
798614715832250368,Australia is stepping up its assistance to New Zealand after the deadly earthquake on the countrys South Island. #eqnz #7News,1
798494347209510912,New Zealand cows owner tells of earthquake rescue – video,1
797936719949545472,RT @BBCNewsAsia: Two people are killed in #New Zealand after an earthquake. #Newsday speaks to eyewitness @adamroland,5
797815896823631872,Earthquakes..tsunami warnings..multiple sirens going off.so hows your night been? ὣ4ὢ9 #NewZealand #earthquake,6
797831698897653760,Tsunami hits New Zealand after massive quake  #worldnews #news #breakingnews,6
797808311974277120,More than 45 aftershocks since the big 7.5 earthquake. Please stay safe NZ. Please follow @NZcivildefence for more updates. #eqnz,4
798073796959748097,No aftershocks! You will not drive me to eat chocolate to take my mind off it. no. no. OK maybe just one piece of chocolate #eqnz,8
797855136500490241,"Just landed this morning in AKL, NZ returning from #does16 @DOESsummit, 7.5 mag earthquake hit south island, tsunami warning in place #eqnz",6
798607098166685696,Tourists and residents evacuated from New Zealands South Island after massive earthquake damages infrastructure,7
771428994931568640,"@imcorinnemec Wow! Earthquake hit east coast of north island NZ, a 7.1 @ 4.37am. Tsunami warning active. Thats where I am, I never noticed!",6
771453857767395328,Our thoughts are with our members &amp; others living on the East Cape after this mornings earthquake and aftershocks -,4
800239718076063744,This timeline underlines why the first warning for a tsunami is an earthquake.,6
797956205998010369,Damage to buildings in Waiau after M7.5 quake this morning. #eqnz,3
797791081735671808,RT @Dave_WREMO: Boil drinking water if it looks or smells bad. Reports of tap water tainted in brooklyn #wgtn #eqnz,6
797873717397180416,Just woke to the news #EQNZ My thoughts are with you all today We felt nothing here in our in Dunedin We slept right through it,4
771477501990277120,RT @cable14: A #hamont group is fundraising for the victims of the recent central Italy #earthquake:  Contact: @Larr,1
797903334157860864,There is going to be some serious work to get all these roads re opened. that is huge! #eqnz,3
797909696359198720,"RT @hannahsnotebook: Almost 10 hours later, still feeling aftershocks #eqnz",2
798012648797286400,"RT @Andy2301: Volunteers required to help. If you are able Please come to the welfare centre at Takahanga Marae, Takahanga Terrace #Kaiko",1
771426001834303488,RT @pzf: BREAKING NEWS: Tsunami warning issues for New Zealand after powerful earthquake. Evacuations ordered.,6
771428169115054080,"Last night there was a freaking 7.1 earthquake, now a tsunami warning, but luckily its not near me.",6
797897624833626112,Thoughts go out to our friends around NZ after the earthquakes. Thankfully the Karaka Sales Centre is unaffected &amp; open for business #eqnz,4
797830681137061888,"Huuge earthquake in New Zealand, had to run up the hill because of a tsunami warning at 2am. Hope everyones ok.",6
798264408526843904,Day 2: #Kiakaha #Kaikoura #eqnz Were with you. Stay strong. Thoughts are with all those affected. Stay safe.,4
797985762809552896,Those that can help should. Please donate generously to @NZRedCross #eqnz #nzquakes,1
798583040263884800,Warships spearheading Kaikoura rescue effort; more than 1400 aftershocks since Mondays big shake  via @1NewsNZ,1
798361902803873792,Heart and prayers go out to all who got hit by the earthquake ὤF❤️ #instagood #newzealand @ Salt,4
797801489318019072,"Severe 7.5 earthquake hits Hanmer Springs, felt widely across New Zealand as tsunami warning issued",6
797908482875789314,Fermentation room pretty well destroyed #eqnz,3
797981007295066112,Thinking of everyone affected by the earthquakes throughout NZ. We are here to help if you have any questions call us on 0800 123 642 #eqnz,4
800579029606596608,New Zealand -  HMCS Vancouver returning home following New Zealand earthquake assistance,1
798011002855899137,Guests are advised to avoid sightseeing. #eqnz,6
797868836607270912,Thoughts with all affected by #eqnz Scary night. Stay safe and look after each other.,4
798005961361231873,Want to help out those impacted by the earthquakes? Look no further than Red Cross. 100% of donations go to the cause.,1
798033138484015104,"RT @NZStuff: #Kaikoura - Drinking water vessels can be filled at Austin St, Cromer St, Bayview St, Hastings St or Mt Fyffe Ave #nzearthquak",6
798075053560643584,"Poor Seddon &amp; Kaikoura &amp; surrounding areas, Kia kaha thinking of you #eqnz #stopmovingnz",4
797886327823810560,"Plenty of damage in Waiau. Bricks off houses, large cracks through roads / bridges and power poles down. #eqnz",3
797815701981384706,RT @HeralddeParis: #tsunami sighted #eqnz,2
797893806037213184,Praying for my home country New Zealand and all my family and friends. Keep safe. #earthquake #nz,4
797863159927226368,"Thinking of people in the South Island, and Wellington #eqnz social media location settings earthquake safety checks are a welcome feature.",4
798281408942723072,RT @wimon_song: A little update re #quakecows: Fed Farmers is trying to find them and come up with a rescue plan. #eqnz,1
797916816177655809,Two dead after NZ 7.5 earthquake.,5
798020075353608192,Waimak #EQNZ ALERT: find the #looters rego EPP79 in #Kaiapoi #chch 11.30AM on Hilton &amp; Fuller .. canopy off &amp; rear damage as per @ZNO_NZ,8
797993467783720961,Plenty of ways to help out those in need -  #eqnz #earthquake,1
800441125785911296,Just seen the office security video footage when the #eqnz hit. We have an atrium between 2 buildings. The movement was incredible (1/2),2
797886768141975552,"After last nights big earthquake on New Zealands South Island Kaikoura, thoughts go out t",4
798477826005594112,"RT @APDiploWriter: WELLINGTON, New Zealand (AP) - First #US warship to visit #NewZealand in more than 30 years diverts to help with earthqu",1
797978456214540288,RT @rainwindy: I hope everyone is ok. ὤFἿB,2
797956037848379393,What’s the state of commercial buildings in earthquake damaged areas and when will they be declared safe? #NZHFocus #eqnz,3
797929957603176448,"Its been a shaky night and morning for much of New Zealand, thoughts are with the upper part of the South Island and Wellington area. #eqnz",4
797994726762958849,Glad to be back in beautiful #NewZealand after 19 years but very sad over loss of life &amp; destruction in 7.8 magnitude earthquake #RingofFire,3
797799113391624192,#eqnz Yep. TVNZ (emmerdale)&amp;TV3 (infomercial) right up there with info. #skynewsaust deliver a live report (although from tsunami central),2
771565130391826432,#earthquake: #PrayForNewZealand!!!! HELP US WE NEED YOU!,9
797804014767247360,Prayer &amp; thoughts wid those effected by earthquake 2night. If u r in tsunami warning area plz check on ur neighborhood also. #eqnz,4
797860961067540480,RT @IAmJohnSparks: Please Retweet &amp; Pray For New Zealand After a Powerful Earthquake &amp; Tsunami in the South Island.,4
797870610609147905,My heart goes out to everyone affected by the earthquake! ❤️ #earthquake #eqnz #Christchurch,4
797849010983710720,A powerful magnitude-7.4 earthquake has been felt on the South Island of New Zealand near the city of Christchurch,2
797878125484879873,Im so tired that I cant even get out of bed for the aftershocks. #eqnz,8
798222838704574464,New Zealand Earthquake - 7.5 powerful quake strikes the Island. Tsunami,6
798176297470033920,Photos: Another major earthquake has caused utter devastation” in New Zealand,3
797886389090062336,"Terrible news about this mornings earthquake, they can be so frightening - my thoughts are with everyone affected #eqnz",4
797866141162971136,@Jewel_Lia Thoughts and prayers with all our friends in New Zealand at this difficult time #eqnz,4
797874675028066304,1news reports that TSB Arena &amp; BNZ centre on the waterfront has sustained most damage #Wellington #eqnz,3
800819679157620736,"RT @SamHayes_: NZ Civil Defence says there is no tsunami threat to New Zealand after 7.3 magnitude earthquake in Fukushima, Japan",2
797911390472130561,Our thoughts are with those impacted by the recent #eqnz. Contact us for alternative delivery options above North Canterbury &amp; North Island.,4
797792380078297088,Thank god I live on a hill. Tsunami evacuation sorted ὠ1 #eqnz,7
797897339117502464,#eqnz Boys home today with their school closed - eyes all a-goggling as we check out emerging photos esp. of damage to roads around Kaikoura,8
798717684083032065,Earthquake damage to the Parliamentary Library. #earthquake #parliamentarylibrary #newzealand,3
800128830887182336,More images of Navy #eqnz relief ships in Wellington Harbour from viewer Juan Rubio @USPacificFleet @nznavy @NZDefenceForce,1
797875259252711425,#eqnz Weve had a big one. Severe damage in the South Island and Wellington is not good either. We are safe in Dunedin.,3
797908241363521537,RT @juliryan: I need info about my friends parents who are tourists from the USA visiting Kaikoura. Can you help? #eqnz,9
798012166309814274,With 300 aftershocks so far - incl. four 6+ &amp; twenty 5+ - then AFAIK theres a fair probability of 6+ &amp; 5+ aftershocks tomorrow. /7 #EQNZ,6
800944475811901440,Over a week after #eqnz and damage is just coming to light in properties &gt;500km away. Neighbours brick chimneys shifted &amp; need to come down.,3
797891653495160832,Building we do the air conditioning for in Wellington #eqnz,8
797990892313284608,RT @LincolnUniNZ: Campus buildings have been inspected and we were unable to identify any material damage. Stay safe. #eqnz,3
